ngram,up_count,down_count,total_count,polar_score,polarity
"'테/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
'물가/NNG;안정/NNG'],6.0,15.0,21.0,0.4584452968279713,Dovish
"'아끼/VV',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'생하/VV',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'비스/NNG',",6.0,17.0,23.0,0.40451052646740404,Dovish
"'한발/MAG',",6.0,17.0,23.0,0.40451052646740404,Dovish
"'찬반/NNG',",6.0,17.0,23.0,0.40451052646740404,Dovish
"'조위/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'끊/VV',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'선점/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'구호/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'빅딜/NNG',",6.0,20.0,26.0,0.3438338781637765,Dovish
"'소액/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'진작/NNG;효과/NNG',",6.0,20.0,26.0,0.3438338781637765,Dovish
"'교직원/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'범죄/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'임대인/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'물가/NNG;상승률/NNG;점차/MAG;높/VA',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'트럼프케어/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'금하/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'조차/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'모라토리엄/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'그림자/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'스펙/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'기대/NNG;충족/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'부실/NNG;우려/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'아르누보/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'중구/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'온전히/MAG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'수많/VA',",6.0,10.0,16.0,0.687667535910236,Dovish
"'시키/VV',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'특화/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'예상/NNG;금리/NNG;인하/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'cds/NNG;프리미엄/NNG;상승/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'금리/NNG;인하/NNG;기대/NNG;강화/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'대점/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'총회/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'세계/NNG;교역/NNG;둔화/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'무담보채/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'예대마진/NNG',",6.0,38.0,44.0,0.18096496425397157,Dovish
"'단원/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'대준/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'과민/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'물러나/VV',",6.0,10.0,16.0,0.687667535910236,Dovish
"'자산/NNG;축소/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'옹호/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'통화/NNG;하락/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'고강/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'민/VV',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'계량화/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'비효율성/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'통관/NNG',",6.0,36.0,42.0,0.19101859574460012,Dovish
"'차압/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'동교/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'파리/NNG',",6.0,32.0,38.0,0.2148959753800234,Dovish
"'비교역재/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'해체/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'증서/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'지움/VV',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'관악/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'이력효과/NNG',",6.0,22.0,28.0,0.31257620343508463,Dovish
"'대잠/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'임대사업자/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'갇혀/VV',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'잔동/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'경제/NNG;성장률/NNG;하향/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'원화/NNG;절상/NNG;압력/NNG;완화/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'원주지/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'재정보강/NNG',",6.0,25.0,31.0,0.275066992187076,Dovish
"'주의깊/VA',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'경합/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'수요/NNG;줄/VV',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'cd/NNG;금리/NNG;하락/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'비용/NNG;감소/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'장위/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'쇼핑센터/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'곡동/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'건실/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'영세자영업자/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'건국/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'홍천/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'거촌/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'세밀히/MAG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'절대금액/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'비밀/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'양적완화/NNG;확대/NNG',",6.0,17.0,23.0,0.40451052646740404,Dovish
"'흐/MAG',",6.0,20.0,26.0,0.3438338781637765,Dovish
"'화리/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'글로벌/NNG;금융/NNG;불안/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'현금유출액/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'일드/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'우려/NNG;상승/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'행장/NNG',",6.0,20.0,26.0,0.3438338781637765,Dovish
"'보인다면서/VV',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'종사/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'경제활동인구/NNG',",6.0,26.0,32.0,0.2644874714316003,Dovish
"'골/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'세부섹터/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'발췌/NNG',",6.0,17.0,23.0,0.40451052646740404,Dovish
"'與/NNG',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'세계/NNG;경제/NNG;하방/NNG;위험/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'gdp/NNG;갭/NNG;마이너스/NNG',",6.0,23.0,29.0,0.2989859094646071,Dovish
"'서면/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'전세시장/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'글로벌/NNG;성장/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'마인드/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'해외/NNG;투자/NNG;확대/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'이격도/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'수시로/MAG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'메디컬/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'상호신용금고/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'수요예측/NNG;성공/NNG',",6.0,21.0,27.0,0.32746081080214806,Dovish
"'본관/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'내국인/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'재계/NNG',",6.0,21.0,27.0,0.32746081080214806,Dovish
"'진구/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'건설/NNG;투자/NNG;부진/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'소비/NNG;투자심리/NNG;위축/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'견조/NNG;회복/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'전망/NNG;낮/VA',",6.0,16.0,22.0,0.4297924541484104,Dovish
"'계획안/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'국고채/NNG;금리/NNG;급락/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'더더욱/MAG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'위험/NNG;회피/NNG;성향/NNG;강화/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'신용/NNG;경계/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'인하/NNG;종료/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'컨센서스/NNG;하회/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'결혼/NNG',",6.0,24.0,30.0,0.2865281399684017,Dovish
"'패배/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'화곡/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'재정/NNG;불확실성/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'소유권/NNG',",6.0,23.0,29.0,0.2989859094646071,Dovish
"'발행희망금액/NNG',",6.0,14.0,20.0,0.4911913894576125,Dovish
"'가계/NNG;부채/NNG;우려/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'북포/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'대출심사/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'상안/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'경제/NNG;수출/NNG;호조/NNG',",6.0,9.0,15.0,0.7640746861622271,Dovish
"'강연/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'드물/VA',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'기업가치/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
'예상/NNG;낮/VA'],6.0,14.0,20.0,0.4911913894576125,Dovish
"'기정사실/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'지점망/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'초유/NNG',",6.0,13.0,19.0,0.5289753220955953,Dovish
"'유동성/NNG;공급/NNG;확대/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'높/VA;우려/NNG',",6.0,10.0,16.0,0.687667535910236,Dovish
"'기업/NNG;구조조정/NNG;지연/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'성일/NNG',",6.0,15.0,21.0,0.4584452968279713,Dovish
"'스톡/NNG',",6.0,21.0,27.0,0.32746081080214806,Dovish
"'포자/NNG',",6.0,12.0,18.0,0.5730565452305652,Dovish
"'맞은편/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'테마/NNG',",6.0,11.0,17.0,0.6251524864560108,Dovish
"'가족/NNG',",6.0,18.0,24.0,0.38203769682447086,Dovish
"'분면/NNG',",6.0,32.0,38.0,0.2148959753800234,Dovish
"'기울여/VV',",5.0,17.0,22.0,0.3370926879746567,Dovish
"'사업체/NNG',",5.0,29.0,34.0,0.19760575238876818,Dovish
"'유동외채/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'가변/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'성명문/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'대란/NNG',",5.0,27.0,32.0,0.21224326316377698,Dovish
"'엿보이/VV',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'외환시장/NNG;변동성/NNG;확대/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'교착/NNG',",5.0,18.0,23.0,0.3183652728311412,Dovish
"'비유/NNG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'시너지/NNG',",5.0,23.0,28.0,0.24915525896410673,Dovish
"'원치/VV',",5.0,11.0,16.0,0.520961635799089,Dovish
"'생산/NNG;호조/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'절상/NNG;추세/NNG',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'수혜자/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'민자발전/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'박사/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'파산보호신청/NNG',",5.0,18.0,23.0,0.3183652728311412,Dovish
"'해외진출/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'사이즈/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'경제/NNG;충격/NNG',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'패/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'트리플약세/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'전망/NNG;하회/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'포스/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'향하/NNG',",5.0,18.0,23.0,0.3183652728311412,Dovish
"'함/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'이란사태/NNG',",5.0,17.0,22.0,0.3370926879746567,Dovish
"'성장/NNG;견인/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'밀접히/MAG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'원자재/NNG;수요/NNG;증가/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'지양/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'성장/NNG;제약/NNG',",5.0,17.0,22.0,0.3370926879746567,Dovish
"'부정적/VAX;파급효과/NNG',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'은행/NNG;대출/NNG;증가/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"['중/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'밀집/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'우려/NNG;해소/NNG',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'정시/NNG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'반환/NNG',",5.0,23.0,28.0,0.24915525896410673,Dovish
"'꼬임/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'연체율/NNG;상승/NNG',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'과실/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'핵보유국/NNG',",5.0,17.0,22.0,0.3370926879746567,Dovish
"'전망/NNG;하방/NNG;위험/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'분담금/NNG',",5.0,20.0,25.0,0.28652866526602283,Dovish
"'행은/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'출구/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'최고점/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'소비자/NNG;물가/NNG;상승률/NNG;높/VA',",5.0,11.0,16.0,0.520961635799089,Dovish
"'소득/NNG;감소/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'정목/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'경제주체/NNG;불안/NNG',",5.0,16.0,21.0,0.3581610277143636,Dovish
"'홍/NNG',",5.0,18.0,23.0,0.3183652728311412,Dovish
"'별순/NNG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'금융투자업계/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'기소/NNG',",5.0,21.0,26.0,0.27288440512715606,Dovish
"'조합원/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'근래/NNG',",5.0,20.0,25.0,0.28652866526602283,Dovish
"'남전/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'일면/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'국고채/NNG;금리/NNG;강세/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'깔려/VV',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'급수/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'미/NNG;금리/NNG;인상/NNG;우려/NNG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'중앙지/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'cds/NNG;하락/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'못지/VA',",5.0,11.0,16.0,0.520961635799089,Dovish
"['동영상/NNG',",5.0,19.0,24.0,0.30160916366306423,Dovish
"'수입/NNG;증가/NNG',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'부실여신/NNG',",5.0,20.0,25.0,0.28652866526602283,Dovish
"'최종안/NNG',",5.0,18.0,23.0,0.3183652728311412,Dovish
"'펀더멘털/NNG;악화/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'사기/NNG',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'사당/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'주택자금/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'새롭/VA;매파/NNG',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'가열/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'베어스티프닝/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'가려/VV',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'국감/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'집착/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'좁혀진/VV',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'탈동조화/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'품질/NNG',",5.0,17.0,22.0,0.3370926879746567,Dovish
"'신청자/NNG',",5.0,17.0,22.0,0.3370926879746567,Dovish
"'둔감/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'금과/NNG',",5.0,19.0,24.0,0.30160916366306423,Dovish
"'원화/NNG;환율/NNG;상승/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'고소득/NNG',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'불발/NNG',",5.0,17.0,22.0,0.3370926879746567,Dovish
"'근절/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'특별자산/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'된다면서/XSV',",5.0,19.0,24.0,0.30160916366306423,Dovish
"'우려/NNG;안전자산/NNG;선호/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'뽑/VV',",5.0,18.0,23.0,0.3183652728311412,Dovish
"'보태/VV',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'절실/NNG',",5.0,19.0,24.0,0.30160916366306423,Dovish
"'외수/NNG',",5.0,19.0,24.0,0.30160916366306423,Dovish
"'수집/NNG',",5.0,16.0,21.0,0.3581610277143636,Dovish
"'대출보증/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'협/NNG',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'형평/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'영토/NNG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'성장/NNG;미약/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'유찰/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'관보/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'금리/NNG;변동성/NNG;축소/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'티커/NNG',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'맞물린/VV',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'계량/NNG',",5.0,26.0,31.0,0.22040649167260437,Dovish
"'금융시장/NNG;국제/NNG;금융시장/NNG;불안/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'기간조정/NNG',",5.0,33.0,38.0,0.1736534700926878,Dovish
"'기대/NNG;하락/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'잠재경제활동인구/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'붙임/NNG',",5.0,20.0,25.0,0.28652866526602283,Dovish
"'바라본/VV',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'국고채/NNG;스프레드/NNG;축소/NNG;압력/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'방치/NNG',",5.0,17.0,22.0,0.3370926879746567,Dovish
"'중복/NNG',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'원환/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'미군/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'대회/NNG',",5.0,20.0,25.0,0.28652866526602283,Dovish
"'자금/NNG;유출/NNG;확대/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'외형/NNG;성장/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'면담/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'유동성/NNG;증가/NNG',",5.0,16.0,21.0,0.3581610277143636,Dovish
"'재임/NNG',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'연령층/NNG',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'편/VV',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'마크/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'상환기간/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'슬/VV',",5.0,10.0,15.0,0.5730577125493814,Dovish
'높/VA;성장/NNG'],5.0,16.0,21.0,0.3581610277143636,Dovish
"'전망/NNG;낙관/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'위험자산/NNG;선호/NNG;강화/NNG',",5.0,18.0,23.0,0.3183652728311412,Dovish
"'반성/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'일희일비/NNG',",5.0,20.0,25.0,0.28652866526602283,Dovish
"'요구자본/NNG',",5.0,23.0,28.0,0.24915525896410673,Dovish
"'각별/NNG',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'불명확/NNG',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'쌍둥이적자/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'멘/NNG',",5.0,17.0,22.0,0.3370926879746567,Dovish
"'외국인/NNG;자금/NNG;이탈/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'한마디/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'할부금융사/NNG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'긴밀히/MAG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'부대/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'경기/NNG;개선/NNG;모멘텀/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'주택시장/NNG;개선/NNG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'중심국/NNG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'대개/MAG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'녹/VV',",5.0,16.0,21.0,0.3581610277143636,Dovish
"'보광/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'림/NNG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'고루/MAG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'드라이빙/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'맞물릴/VV',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'장래/NNG',",5.0,17.0,22.0,0.3370926879746567,Dovish
"'환경/NNG;악화/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'증분/NNG',",5.0,14.0,19.0,0.40932697857805994,Dovish
"'유로존/NNG;위험/NNG;완화/NNG',",5.0,16.0,21.0,0.3581610277143636,Dovish
"'하한선/NNG',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'틀림없이/MAG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'자산/NNG;매입/NNG;중단/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'저리/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'특정지역/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'옮겨갈/VV',",5.0,15.0,20.0,0.38203847504141053,Dovish
"'이전지출/NNG',",5.0,13.0,18.0,0.44081370039695056,Dovish
"'묶/VV',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'병합/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'들여다보/VV',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'단금/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'cds/NNG;급등/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'국고채/NNG;금리/NNG;인상/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'매칭/NNG',",5.0,16.0,21.0,0.3581610277143636,Dovish
"'주택시장/NNG;호조/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'합의점/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'통제력/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'산업단지/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'용선/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'우려/NNG;점증/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'세월호참사/NNG',",5.0,16.0,21.0,0.3581610277143636,Dovish
"'본국/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'들어왔/VV',",5.0,16.0,21.0,0.3581610277143636,Dovish
"'국제/NNG;금융시장/NNG;불안/NNG;완화/NNG',",5.0,12.0,17.0,0.4775481874325672,Dovish
"'物/NNG',",5.0,11.0,16.0,0.520961635799089,Dovish
"'실태/NNG',",5.0,18.0,23.0,0.3183652728311412,Dovish
"'외국기업/NNG',",5.0,10.0,15.0,0.5730577125493814,Dovish
"'편제/NNG',",4.0,18.0,22.0,0.25469286981023925,Dovish
"'進退/NNG',",4.0,15.0,19.0,0.30563169155389247,Dovish
"'경영진단/NNG',",4.0,12.0,16.0,0.3820399076639041,Dovish
"'든든/NNG',",4.0,12.0,16.0,0.3820399076639041,Dovish
"'입출금/NNG',",4.0,12.0,16.0,0.3820399076639041,Dovish
"'금리/NNG;인하/NNG;가능성/NNG;배제/NNG',",4.0,16.0,20.0,0.28652963228950984,Dovish
"'진짜/MAG',",4.0,16.0,20.0,0.28652963228950984,Dovish
"'트/VV',",4.0,14.0,18.0,0.327462615572265,Dovish
"'개척/NNG',",4.0,11.0,15.0,0.41677088728948736,Dovish
"'주입/NNG',",4.0,18.0,22.0,0.25469286981023925,Dovish
"'사별/NNG',",4.0,17.0,21.0,0.2696748748602945,Dovish
